1.5728e+00
1.6078e+00
1.5726e+00
1.6570e+00
1.6185e+00
1.6035e+00
1.8185e+00
1.5603e+00
1.6012e+00
1.6200e+00
1.5913e+00
1.6249e+00
1.5696e+00
1.6647e+00
1.5613e+00
1.5830e+00
1.6423e+00
1.6309e+00
1.6282e+00
1.6146e+00
1.6042e+00
1.5429e+00
1.5558e+00
1.6452e+00
1.5731e+00
1.5990e+00
1.4773e+00
1.5991e+00
1.4665e+00
1.4891e+00
1.5529e+00
1.5553e+00
1.6322e+00
1.6291e+00
1.6288e+00
1.6458e+00
1.5554e+00
1.5891e+00
1.6176e+00
1.6750e+00
1.6140e+00
1.5025e+00
1.6412e+00
1.5779e+00
1.5281e+00
1.5700e+00
1.4746e+00
1.6465e+00
1.5847e+00
1.5795e+00
1.6218e+00
1.6470e+00
1.6103e+00
1.6869e+00
1.6336e+00
1.6282e+00
1.6277e+00
1.5971e+00
1.6133e+00
1.5613e+00
1.6227e+00
1.5908e+00
1.5530e+00
1.6838e+00
1.6305e+00
1.6171e+00
1.6959e+00
1.6198e+00
1.6127e+00
1.6443e+00
1.6380e+00
1.6108e+00
1.5682e+00
1.6440e+00
1.6704e+00
1.5927e+00
1.5842e+00
1.6526e+00
1.5589e+00
1.5640e+00
1.5335e+00
1.5816e+00
1.6461e+00
1.6085e+00
1.4903e+00
1.5241e+00
1.5448e+00
1.6303e+00
1.4908e+00
1.6432e+00
1.5775e+00
1.5828e+00
1.6006e+00
1.6638e+00
1.6309e+00
1.6471e+00
1.5925e+00
1.5343e+00
1.5149e+00
1.6620e+00
1.5651e+00
1.6554e+00
1.5643e+00
1.6061e+00
1.6119e+00
1.5621e+00
1.5579e+00
1.5631e+00
1.5441e+00
1.5920e+00
1.5380e+00
1.5806e+00
1.4962e+00
1.6443e+00
1.6088e+00
1.5948e+00
1.6212e+00
1.7050e+00
1.6072e+00
1.5363e+00
1.5465e+00
1.6500e+00
1.6105e+00
1.6171e+00
1.6142e+00
1.6102e+00
1.6061e+00
1.6067e+00
1.6245e+00
1.6437e+00
1.5689e+00
1.6246e+00
1.5940e+00
1.5081e+00
1.4916e+00
1.5970e+00
1.5426e+00
1.5841e+00
1.5381e+00
1.7258e+00
1.6371e+00
1.7079e+00
1.6412e+00
1.6551e+00
1.6598e+00
1.5949e+00
1.5818e+00
1.5061e+00
1.5405e+00
1.6378e+00
1.5154e+00
1.6061e+00
1.5920e+00
1.5924e+00
1.5683e+00
1.6313e+00
1.5926e+00
1.6125e+00
1.5352e+00
1.6345e+00
1.5668e+00
1.5360e+00
1.6543e+00
1.4767e+00
1.5768e+00
1.6037e+00
1.6424e+00
1.6198e+00
1.6194e+00
1.6833e+00
1.5775e+00
1.5459e+00
1.5500e+00
1.5066e+00
1.6472e+00
1.6127e+00
1.5765e+00
1.5832e+00
1.5711e+00
1.5385e+00
1.5349e+00
1.6147e+00
1.6913e+00
1.6143e+00
1.6881e+00
1.5988e+00
1.7063e+00
1.6362e+00
1.6711e+00
1.4822e+00
1.5633e+00
1.5809e+00
1.6089e+00
1.5862e+00
1.5998e+00
1.6778e+00
1.6000e+00
1.6629e+00
1.6614e+00
1.6377e+00
1.5728e+00
1.5435e+00
1.5230e+00
1.5950e+00
1.6219e+00
1.5988e+00
1.5143e+00
1.5956e+00
1.5617e+00
1.6683e+00
1.5741e+00
1.5825e+00
1.5986e+00
1.5788e+00
1.4654e+00
1.5631e+00
1.6256e+00
